Ellaturu,10.733333,80.016667
Elumalai,9.866667,77.7
Elur,10.066667,76.283333
Embal,10.016667,78.966667
Enadi,10.483333,79.316667
Ennore,13.2475,80.325278
Ennur,13.2475,80.325278
Eppodumvenran,9.033333,78.066667
Eraballi,14.1,76.65
Eral,8.633333,78.016667
Eranavur,13.196944,80.307222
Eraniel,8.2,77.3
Erattupetta,9.7,76.783333
Eratupeta,9.7,76.783333
Erayu,13.213889,79.938611
Eriyodi,10.533333,78.066667
Eriyodu,10.533333,78.066667
Ernacolum,9.983333,76.283333
Ernakulam,9.983333,76.283333
Erniyur,9.4,78.933333
Erode,11.35,77.733333
Erpedu,13.683333,79.6
Erraguntla,13.966667,79.283333
Erraguntlakota,13.966667,79.283333
Erravaripalem,13.716667,79.15
Erukkancheri,13.125556,80.253056
Erukkandurai,8.183333,77.633333
Erumaippatti,11.166667,78.283333
Erumaivettippalaiyam,13.239722,80.117778
Eruru,14.166667,80.05
Esanai,11.316667,78.833333
Etakkare,11.35,76.316667
Ettaiyapuram,9.15,77.983333
Ettapur,11.666667,78.483333
Ettumanur,9.666667,76.566667
Fort,10.833333,78.7
Fort Cochin,9.966667,76.233333
Fort Dansborg,11.031944,79.852778
Fort Saint David,11.733333,79.783333
French Rocks,12.500556,76.673333
Gaddige,12.193889,76.371667
Gadigarpalya,13.216667,77.433333
Gaingundaun,8.85,77.783333
Galivedu,14.033333,78.5
Ganapathivattam,11.665833,76.263056
Ganapathivattom,11.665833,76.263056
Gandamanayakkanur,9.916667,77.533333
Gandarvakottai,10.6,79.016667
Gandasi,13.153056,76.306667
Gandharvakota,10.6,79.016667
Gandhi Nagar,13.006389,80.254167
Gandhinagao,13.006389,80.254167
Ganesapuram,12.990833,80.213056
Gangadevepalle,14.15,79.733333
Gangaikondan,8.85,77.783333
Gangaikondapuram,11.216667,79.45
Gangalkondan,8.85,77.783333
Gangavalli,11.483333,78.65
Ganjigunti,13.483333,77.983333
Garnimitta,13.816667,78.9
Gauibidanur,13.611111,77.516667
Gauribidanur,13.611111,77.516667
Gavunipalli,13.5,78.233333
George Town,13.093611,80.287778
Gettavadi,11.666667,76.9
Ghattu,13.666667,78.333333
Gingee,12.25,79.416667
Girijapara,13.683333,76.05
Giriyapura,13.683333,76.05
Gobichettipalaiyam,11.466667,77.45
Gobichettipalayam,11.466667,77.45
Gobichettipalyam,11.466667,77.45
Golden Rock,10.8,78.733333
Golhalli,13.166667,77.4
Gollapalem,14.1,79.8
Gopalapuram,13.047222,80.257778
Gopichettipalaiyam,11.466667,77.45
Gopinattam,12.066667,77.716667
Gorantla,13.989167,77.770278
Goribidnur,13.611111,77.516667
Gorur,12.819444,76.071667
Govindapuram,13.888611,77.222222
Grace Garden,13.116944,80.296389
Grama,12.981667,76.217778
Gubbi,13.310556,76.944444
Gudali,14.016667,80.016667
Gudalur,11.75,79.75
Gudemaranhalli,13.051389,77.262778
Gudibanda,13.669444,77.698333
Gudimangalam,10.683333,77.283333
Gudipalle,12.783333,78.25
Gudipalli,12.783333,78.25
Gudiyattam,12.95,78.866667
Gudraippattu,12.166667,79.6
Guduvancheri,12.8425,80.063889
Guindy,13.008056,80.219444
Gulur,13.298611,77.089444
Gummidipundi,13.4,80.15
Gummudipundi,13.4,80.15
Gundalpet,11.8,76.683333
Gundlupet,11.8,76.683333
Gunduperumbedu,12.915556,79.97
Gurramkonda,13.783333,78.583333
Gurrumkonda,13.783333,78.583333
Guruvayal,13.228889,80.069444
Guruvayur,10.6,76.05
Guruvegowdanhundi,11.6,76.683333
Guruvegowdenhundi,11.6,76.683333
Guttur,14.183333,77.633333
Gutturu,14.183333,77.633333
Hachal Karuk l,9.5,76.633333
Hagalvadi,13.5225,76.748333
Halgur,12.433333,77.233333
Halli Mysore,12.655833,76.26
Hampapura,12.119722,76.47
Hamur,12.083333,77.283333
Hanur,12.083333,77.283333
Haradanahalli,11.866667,76.933333
Haradanhalli,11.866667,76.933333
Haranhalli,13.249722,76.222778
Haripad,9.3,76.466667
Harohalli,12.318056,76.781389
Harur,12.066667,78.5
Hassan,13.000556,76.099444
Hebbur,13.149722,77.029167
Hediyal,11.933333,76.483333
Heggadadevankote,12.088333,76.328333
Heggaddevankote,12.088333,76.328333
Hindiganal,13.2325,77.915833
Hindupur,13.828889,77.493333
Hirisave,12.951667,76.578611
Hiriyur,13.945556,76.619167
Hirod,12.500556,76.673333
Hodigere,14.033333,76
Holalkere,14.033333,76.183333
Holavanahalli,13.537222,77.301111
Holavanhall,13.537222,77.301111
Holavanhalli,13.537222,77.301111
Hole Narsipur,12.782778,76.243056
Honakere,12.7,76.7
Honganur,11.983333,77.05
Honganur-Banganur,12.6,77.233333
Honnavalli,13.338333,76.388333
Honnekere,12.566667,77.966667
Honnudike,13.213333,77.122222
Honudaki,13.213333,77.122222
Hosa Kannambadi,12.448889,76.571944
Hosadurga,13.798056,76.286111
Hosahalli,13.447222,77.444722
Hosdurga,13.798056,76.286111
Hoshalli,13.447222,77.444722
Hoskote,13.066944,77.798333
Hosur,12.716667,77.816667
Hosuru,13.586667,77.419167
Hudugur,13.681667,77.525278
Huduguru,13.681667,77.525278
Hulikunte,13.995833,76.916667
Huliyar,13.585278,76.543611
Huliyurdurga,12.816667,77.033333
Hulkur,13.428056,76.351667
Hullahalli,12.095,76.554167
Hullenhalli,13.233333,77.116667
Hullyurdurga,12.816667,77.033333
Hunsur,12.3075,76.287778
Hura,12.008889,76.53
Ichchiputtur,13.116667,79.65
Idaiseval,9.083333,77.816667
Idaiyakottai,10.616667,77.833333
Idaiyankudiyiruppu,8.316667,77.883333
Idappadi,11.583333,77.85
Idiaki,9.85,76.966667
Idikki,9.85,76.966667
Idindakarai,8.183333,77.75
Idingikari,8.183333,77.75
Idukki,9.85,76.966667
Ikkadu,13.1575,79.919444
Ilaiyankudi,9.633333,78.633333
Ilaiyarasanendal,9.216667,77.8
Ilampalli,11.216667,77.9
Ilampillai,11.6,78
Ilangakkurichchi,10.533333,78.35
Ilattur,9,77.3
Ilayangudi,9.633333,78.633333
Illuppur,10.516667,78.633333
Iluppur,10.516667,78.633333
Indira Nagar,12.996667,80.253056
Indur,12.133333,78.066667
Iraiyanaraiyur,11.716667,79.183333
Iraiyur,11.8,79.2
Ïrakam,13.566667,80.166667
Irimbranallur,10.516667,76.1
Irinjalakuda,10.333333,76.233333
Irugur,11.016667,77.066667
Irumbedu,12.95,80.002222
Irumeni,9.3,79.033333
Irundai,11.766667,79.383333
Irungattukottai,12.996389,79.990833
Isanattam,10.716667,78.016667
Jadgenhalli,13.05,77.85
Jadigenahalli,13.05,77.85
Jadigenahally,13.05,77.85
Jaffarkhanpet,13.027778,80.215556
Jagadapatnam,9.95,79.183333
Jagadevi,12.483333,78.333333
Jagadevipalaiyam,12.483333,78.333333
Jalahalli,13.033333,77.55
Jalakandapuram,11.7,77.883333
Jalakantapuram,11.7,77.883333
Jalarpet,12.566667,78.583333
Jalhalli,13.033333,77.55
Jambuli,13.137778,80.238333
Janakal,13.923056,76.296667
Jangamakote,13.265833,77.848333
Jangamkote,13.265833,77.848333
Javagal,13.303333,76.059722
Javagallu,13.303333,76.059722
Javanagondanahalli,13.842222,76.728611
Jawaharnagar,13.110833,80.2275
Jayamkondacholapuram,11.216667,79.366667
